model,n_train,function,output_dim_modeled_idx,rep,training_time,prediction_time,rmse,ci_coverage,pi_coverage
PCGP,1000,borehole,0,0,10.093964099884033,0.02353525161743164,18.274652048204185,74.0,74.0
Surmise,1000,borehole,0,0,0.5673778057098389,0.008764266967773438,18.494469272109,73.33333333333333,73.33333333333333
PCGP,3000,borehole,0,0,174.56631302833557,0.10636496543884277,3.278328201397843,97.33333333333334,97.33333333333334
Surmise,3000,borehole,0,0,13.44364595413208,0.06683230400085449,3.264588262278492,98.0,98.0
PCGP,5000,borehole,0,0,573.311863899231,0.26355981826782227,1.8224069732640547,99.33333333333333,99.33333333333333
Surmise,5000,borehole,0,0,60.942657709121704,0.17814922332763672,1.9058854936361296,98.66666666666667,98.66666666666667
